date,week_sum,slope7,slope21,std7,std21,mean7,mean21,cross,skew7,skew21,kurt7,kurt21,min7,min21,max7,max21,weekofyear,month,year,quarter,ratio_x,ratio_y,"('isHoliday', 'count')",temp,temp_min,temp_max,rain,humidity,snow,temp_avg,temp_min_max,temp_min_min,temp_min_avg,temp_max_max,temp_max_min,temp_max_avg
2019-10-07,0.0,-2.642857142857143,-0.1649350649350649,9.398581453270145,7.6188988080523306,0.0,-0.38095238095238093,1.0,-0.263066596005751,-0.20618286755620913,-1.2717095051619787,-0.39509687493037887,-12.0,-15.0,12.0,12.0,41.0,10.0,2019.0,4.0,60.38284054007861,30.57868,0.0,14.8,14.8,23.1,1.0,58.4,0.0,20.157142857142862,14.8,14.8,14.8,23.1,23.1,23.1
2019-10-14,7.0,0.3571428571428571,-0.0038961038961038827,3.265986323775115,5.761117616417717,1.0,0.09523809523809523,1.0,0.12056082327760964,-0.3143517042531212,0.12890625,0.9579591979563994,-4.0,-12.0,6.0,12.0,42.0,10.0,2019.0,4.0,51.011223152737415,27.63433,0.0,14.4,13.6,18.8,0.0,33.2,0.0,15.971428571428572,13.6,13.6,13.6,18.8,18.8,18.8
2019-10-21,-37.0,-0.42857142857142844,-0.43506493506493504,7.432233529600619,7.3659448040875715,-5.285714285714286,-1.4285714285714286,-1.0,-0.05783289565601702,-0.3316111034660474,0.17650237812128466,-0.21873448715581623,-17.0,-17.0,6.0,12.0,43.0,10.0,2019.0,4.0,50.496211473822136,25.489720000000002,0.0,17.1,14.5,17.1,0.0,0.0,0.0,16.014285714285712,14.5,14.5,14.5,17.1,17.1,17.1
2019-10-28,5.0,2.4285714285714284,0.06753246753246757,6.824326235742854,6.523948556022394,0.7142857142857143,-1.1904761904761905,1.0,1.2361048593987172,-0.16189221267632037,2.3078474914373883,1.4048626656351397,-7.0,-17.0,14.0,14.0,44.0,10.0,2019.0,4.0,46.042271976300356,22.56334,1.0,12.9,10.0,18.3,1.0,38.6,0.0,14.85714285714286,10.0,10.0,10.0,18.3,18.3,18.3
2019-11-04,-24.0,0.21428571428571427,0.19870129870129874,7.892129895417157,7.472170590467988,-3.4285714285714284,-2.6666666666666665,-1.0,1.3205583900375424,0.5141634128402068,2.3115730999074158,0.5451861509420683,-12.0,-17.0,12.0,14.0,45.0,11.0,2019.0,4.0,44.036916766364726,22.2758,0.0,13.8,11.2,14.9,0.0,32.8,0.0,13.642857142857142,11.2,11.2,11.2,14.9,14.9,14.9
2019-11-11,-17.0,1.392857142857143,-0.053246753246753216,5.318431562607197,6.664404378037653,-2.4285714285714284,-1.7142857142857142,-1.0,-0.8751725766869587,0.693438408252812,0.4796653402714,0.8125911075636469,-12.0,-12.0,3.0,14.0,46.0,11.0,2019.0,4.0,41.48008887369679,19.92451,0.0,11.2,6.8,12.4,1.0,47.4,0.0,10.014285714285714,6.8,6.8,6.8,12.4,12.4,12.4
2019-11-18,8.0,-1.0714285714285712,0.3103896103896104,4.810702354467218,6.177146821702122,1.1428571428571428,-1.5714285714285714,1.0,-0.12266887728929644,0.20214427255386952,-0.7267794543514704,-0.016858282840680843,-6.0,-12.0,8.0,12.0,47.0,11.0,2019.0,4.0,39.03492280521848,18.48679,0.0,4.6,1.3,9.3,1.0,30.2,0.0,6.1571428571428575,1.3,1.3,1.3,9.3,9.3,9.3
2019-11-25,51.0,-4.321428571428571,0.4727272727272727,17.240594399222715,11.022703842511739,7.285714285714286,2.0,1.0,1.2765078404739678,2.207706306472936,1.2920014196191005,6.616842925277938,-9.0,-12.0,40.0,40.0,48.0,11.0,2019.0,4.0,37.47849370477981,18.10339,0.0,1.9,0.2,12.1,0.0,47.9,0.0,5.485714285714286,0.2,0.2,0.2,12.1,12.1,12.1
2019-12-02,-2.0,-0.4642857142857143,-0.30389610389610383,2.2146697056632205,10.436200731780172,-0.2857142857142857,2.7142857142857144,-1.0,1.1468102077962032,2.5292517780179797,2.370195117353191,7.970378937962981,-3.0,-9.0,4.0,40.0,49.0,12.0,2019.0,4.0,40.47285364325187,18.292089999999998,0.0,-0.1,-0.1,6.6,0.0,24.5,0.0,3.3285714285714283,-0.1,-0.1,-0.1,6.6,6.6,6.6
2019-12-09,-1.0,0.10714285714285714,-0.6428571428571428,0.37796447356535956,10.188929566642848,-0.14285714285714285,2.2857142857142856,-1.0,-2.6457513110645907,2.887189790248262,7.000000000000002,9.659462760922906,-1.0,-9.0,0.0,40.0,50.0,12.0,2019.0,4.0,41.60086594884066,18.369970000000002,0.0,3.2,-5.9,3.2,0.0,47.9,0.0,-1.1285714285714288,-5.9,-5.9,-5.9,3.2,3.2,3.2
2019-12-16,0.0,0.0,0.005194805194805189,2.0500789362025014e-05,1.2363540869401741,0.0,-0.14285714285714285,1.0,0.0,1.1744542550189596,0.0,7.308460250109947,0.0,-3.0,0.0,4.0,51.0,12.0,2019.0,4.0,40.06950378852618,19.24159,0.0,7.8,-0.7,8.1,0.0,41.2,0.0,4.514285714285714,-0.7,-0.7,-0.7,8.1,8.1,8.1
2019-12-23,1.0,-0.17857142857142855,0.015584415584415584,1.3451854184252732,0.7745966690622252,0.14285714285714285,0.0,1.0,1.9484694050219162,2.8537772024686228,4.583933518005542,12.251461988304094,-1.0,-1.0,3.0,3.0,52.0,12.0,2019.0,4.0,39.50094001025465,16.76451,0.0,3.4,-1.2,7.7,1.0,57.4,0.0,1.842857142857143,-1.2,-1.2,-1.2,7.7,7.7,7.7
2019-12-30,0.0,0.0,-0.006493506493506495,2.0500783495217835e-05,0.7400128697133308,0.0,0.047619047619047616,-1.0,0.0,3.1955656740361325,0.0,14.146532683315094,0.0,-1.0,0.0,3.0,1.0,12.0,2019.0,4.0,9.98575742038398,17.818839999999998,0.0,2.7,-1.7,3.8,1.0,43.4,0.0,1.5285714285714285,-1.7,-1.7,-1.7,3.8,3.8,3.8
2020-01-06,25.0,0.17857142857142855,0.24155844155844158,2.878491668515698,2.3124919562279667,3.5714285714285716,1.380952380952381,1.0,0.7187672418410175,1.9779439491495896,-0.6558858501783498,3.5249730911537878,0.0,0.0,8.0,8.0,2.0,1.0,2020.0,1.0,0.0,0.0,0.0,3.1,-7.9,3.1,1.0,39.1,0.0,-0.5142857142857146,-7.9,-7.9,-7.9,3.1,3.1,3.1
2020-01-13,379.0,12.857142857142856,3.890909090909091,33.19853697292785,31.10718796125974,54.142857142857146,19.428571428571427,1.0,-0.309396076459014,1.5707032065552475,-1.7284913373338617,0.9787282541514173,8.0,0.0,91.0,91.0,3.0,1.0,2020.0,1.0,0.0,0.0,0.0,-2.9,-2.9,6.3,0.0,28.1,0.0,0.41428571428571426,-2.9,-2.9,-2.9,6.3,6.3,6.3
