,sum,week_sum,slope7,slope21,std7,std21,mean7,mean21,cross,skew7,skew21,kurt7,kurt21,min7,min21,max7,max21,weekofyear,month,year,quarter
2019-06-25,340.0,2070.0,42.78571428571429,-12.366233766233771,138.2626899358467,233.64415352455197,295.7142857142857,399.0952380952381,-1.0,0.8243480676373749,0.8240287113791476,0.0667464928391162,-0.2608084497452576,163.0,126.0,539.0,934.0,27,7,2019,3
2019-06-26,341.0,2235.0,30.535714285714285,-12.250649350649354,128.1466793494725,233.53620092583304,319.2857142857143,393.42857142857144,-1.0,0.4532053829000032,0.9038139476713073,0.42109850027787277,-0.15240844219977068,163.0,126.0,539.0,934.0,27,7,2019,3
2019-06-27,226.0,2166.0,17.07142857142857,-17.17402597402597,132.89200771306986,232.56794194183675,309.42857142857144,394.6190476190476,-1.0,0.639281067231178,0.9088608294694979,0.032745128688978296,-0.1326345021328528,163.0,126.0,539.0,934.0,27,7,2019,3
2019-06-28,431.0,2434.0,9.178571428571425,-8.996103896103898,121.81914776269934,197.4969198072395,347.7142857142857,370.6666666666667,-1.0,0.09638585363906399,0.7629144889655244,-0.15092289386403196,-0.4416165842847135,176.0,126.0,539.0,788.0,27,7,2019,3
2019-06-29,400.0,2658.0,-9.75,-7.467532467532467,95.84660363464965,196.77192502032477,379.7142857142857,368.23809523809524,1.0,0.11447843941838018,0.8087268823662682,1.312162471679494,-0.3504430564990594,226.0,126.0,539.0,788.0,27,7,2019,3
2019-06-30,467.0,2744.0,-0.21428571428571427,-1.831168831168832,101.39033484374353,185.63905069481194,392.0,358.42857142857144,1.0,-0.26624902523753774,0.9023142891699039,0.2272745890680376,0.20334555423633044,226.0,126.0,539.0,788.0,27,7,2019,3
2019-07-01,910.0,3115.0,76.28571428571428,10.54025974025974,219.36727194303032,207.23062836691676,445.0,367.3333333333333,1.0,1.9379354868969882,1.2471956248603207,4.534243671082807,1.3475495532941866,226.0,126.0,910.0,910.0,27,7,2019,3
2019-07-02,254.0,3029.0,40.82142857142858,5.62077922077922,228.44818105710232,201.5828790916307,432.7142857142857,373.42857142857144,1.0,1.828312279181516,1.3397018913576406,3.99157860989161,1.5776333589943554,226.0,163.0,910.0,910.0,28,7,2019,3
2019-07-03,247.0,2935.0,7.821428571428577,7.258441558441559,237.32798281765756,196.20897508721592,419.2857142857143,356.4761904761905,1.0,1.7702736803617392,1.6367507551621794,3.575027428542235,2.674022294112608,226.0,163.0,910.0,910.0,28,7,2019,3
2019-07-04,233.0,2942.0,-39.75,4.24805194805195,236.39071772871787,196.9109298280014,420.2857142857143,355.2857142857143,1.0,1.7870091202327636,1.6326415931456548,3.628825206306833,2.640508167570025,233.0,163.0,910.0,910.0,28,7,2019,3
2019-07-05,220.0,2731.0,-59.67857142857142,1.4441558441558446,247.9660114952637,198.5228786143983,390.14285714285717,352.3333333333333,1.0,1.9387644879708825,1.6278005938202107,3.89242190861345,2.57307665332226,220.0,163.0,910.0,910.0,28,7,2019,3
2019-07-06,263.0,2594.0,-71.89285714285714,-2.1207792207792213,252.42481200153787,195.90479952314666,370.57142857142856,356.0952380952381,1.0,2.134402692358229,1.6600780120741774,4.505882763148401,2.712027645828921,220.0,163.0,910.0,910.0,28,7,2019,3
2019-07-07,573.0,2700.0,-36.428571428571416,1.8090909090909086,262.1651605921308,200.9517710440197,385.7142857142857,362.7142857142857,1.0,1.7581252970941108,1.4951315698545218,2.402607933225636,1.9508279291787087,220.0,163.0,910.0,910.0,28,7,2019,3
2019-07-08,656.0,2446.0,67.42857142857143,11.693506493506494,183.18738779551578,188.67314897163018,349.42857142857144,356.42857142857144,-1.0,1.2773528620136492,1.4916121558885318,-0.40850798412796296,2.401534357294082,220.0,163.0,656.0,910.0,28,7,2019,3
2019-07-09,150.0,2342.0,32.42857142857143,6.692207792207793,195.9871229970932,190.79945841995237,334.57142857142856,354.3333333333333,-1.0,1.143267114404231,1.4428193982747308,-0.5194228425479495,2.275996161469675,150.0,150.0,656.0,910.0,29,7,2019,3
2019-07-10,257.0,2352.0,11.607142857142856,2.8805194805194803,195.27758021098765,187.8093765092034,336.0,358.1904761904762,-1.0,1.1314655152044422,1.484347401559927,-0.5224719700229656,2.450788134034455,150.0,150.0,656.0,910.0,29,7,2019,3
2019-07-11,0.0,2119.0,-39.107142857142854,-2.674025974025975,232.1391208484606,203.17610236305435,302.7142857142857,344.14285714285717,-1.0,0.5934088700296583,1.100880302971701,-0.5935890482816901,1.8274288903666,0.0,0.0,656.0,910.0,29,7,2019,3
2019-07-13,72.0,1971.0,-75.64285714285714,-8.796103896103897,247.18067423245307,208.14240775194193,281.57142857142856,339.8095238095238,-1.0,0.6708139934882976,1.0058906473737121,-0.9767072548937428,1.5935934720579878,0.0,0.0,656.0,910.0,29,7,2019,3
2019-07-14,145.0,1853.0,-92.92857142857144,-13.666233766233766,252.62205913504232,209.46797686841558,264.7142857142857,338.3333333333333,-1.0,0.8723648902729404,0.9922584180274749,-0.9150018270679035,1.524710699999033,0.0,0.0,656.0,910.0,29,7,2019,3
2019-07-15,146.0,1426.0,-61.60714285714286,-15.554545454545453,214.44246647596265,213.3164985917458,203.71428571428572,327.14285714285717,-1.0,1.925657927137806,1.0726797615153938,4.289700694536014,1.4685018195248096,0.0,0.0,656.0,910.0,29,7,2019,3
2019-07-16,42.0,812.0,-14.321428571428571,-16.231168831168826,85.28970238577841,216.1873305833983,116.0,303.4761904761905,-1.0,0.3168936942110519,1.2162106730517745,0.005236473979047673,1.9050420296087598,0.0,0.0,257.0,910.0,30,7,2019,3
2019-07-17,87.0,749.0,-12.571428571428571,-18.520779220779225,84.42353542143617,221.04514729545804,107.0,291.42857142857144,-1.0,0.7517702599497467,1.2665278175072643,0.6745139886328773,1.8200609648143535,0.0,0.0,257.0,910.0,30,7,2019,3
2019-07-18,38.0,530.0,1.4642857142857126,-21.103896103896105,55.03548638492568,227.4440590563173,75.71428571428571,277.0,-1.0,0.21724208311540824,1.2962302011142062,-1.1452673241902196,1.7185454794118316,0.0,0.0,146.0,910.0,30,7,2019,3
2019-07-19,54.0,584.0,-11.678571428571427,-24.728571428571428,45.635721176943925,232.4150638508086,83.42857142857143,268.8095238095238,-1.0,0.7036361004872442,1.2834933664696324,-1.3466200026195587,1.553624584489671,38.0,0.0,146.0,910.0,30,7,2019,3
2019-07-20,52.0,564.0,-16.678571428571427,-25.227272727272723,47.07390339320767,233.90124086076145,80.57142857142857,250.76190476190476,-1.0,0.8302771870445402,1.4531221418533933,-1.3874108133768979,1.9602740102788074,38.0,0.0,146.0,910.0,30,7,2019,3
2019-07-21,146.0,565.0,-0.46428571428571475,-24.455844155844154,47.30297483554389,232.36035232661092,80.71428571428571,238.66666666666666,-1.0,0.8334703559147525,1.6352799758532786,-1.3828065530358622,2.492274001945082,38.0,0.0,146.0,910.0,30,7,2019,3
2019-07-22,220.0,639.0,23.785714285714285,-21.436363636363637,68.04585288582223,226.39940476115183,91.28571428571429,226.9047619047619,-1.0,1.4164987692600914,1.883580470451111,1.1675049633604886,3.5363314282559504,38.0,0.0,220.0,910.0,30,7,2019,3
2019-07-23,50.0,647.0,12.321428571428573,-13.975324675324673,67.14128670701261,166.52191332993044,92.42857142857143,185.95238095238096,-1.0,1.441068675173382,1.6853519403735076,1.258764463989354,3.0536181413994656,38.0,0.0,220.0,656.0,31,7,2019,3
2019-07-24,65.0,625.0,8.607142857142856,-14.574025974025975,67.94780910099743,167.76306989042862,89.28571428571429,176.95238095238096,-1.0,1.569559139561612,1.8018851384776597,1.5053998221929006,3.327232809481374,38.0,0.0,220.0,656.0,31,7,2019,3
2019-07-25,1710.0,2297.0,174.92857142857142,6.336363636363634,612.7012400212152,374.58610174305863,328.14285714285717,246.61904761904762,1.0,2.586836088549119,3.325688974614218,6.752118489924787,12.409913364457669,50.0,0.0,1710.0,1710.0,31,7,2019,3
2019-07-26,104.0,2347.0,111.75000000000001,4.289610389610392,609.2543842777253,375.87612574460667,335.2857142857143,240.47619047619048,1.0,2.5913856913567694,3.342742692406427,6.773523048898106,12.45881456643016,50.0,0.0,1710.0,1710.0,31,8,2019,3
2019-07-27,66.0,2361.0,42.42857142857144,1.731168831168831,608.1915033619182,377.79297051618363,337.2857142857143,233.14285714285714,1.0,2.5945100807296866,3.3510556934952955,6.786377098560498,12.455234331918634,50.0,0.0,1710.0,1710.0,31,8,2019,3
2019-07-28,131.0,2346.0,-7.000000000000002,0.8311688311688314,609.0036750219177,378.3690375432984,335.14285714285717,226.85714285714286,1.0,2.5970842206258777,3.3897480582728465,6.795998268847759,12.63166101530042,50.0,0.0,1710.0,1710.0,31,8,2019,3
2019-07-29,198.0,2324.0,-38.14285714285714,5.4012987012987015,609.753228773514,369.9718908241724,332.0,209.0,1.0,2.608083095602294,3.7407215738678903,6.843837316641677,14.959698110942362,50.0,0.0,1710.0,1710.0,31,8,2019,3
2019-07-30,38.0,2312.0,-109.92857142857142,9.566233766233767,610.6943355135174,356.9894356180171,330.2857142857143,179.57142857142858,1.0,2.6047745161302216,4.323278082736513,6.830749887938064,19.32110169825534,38.0,0.0,1710.0,1710.0,32,8,2019,3
2019-07-31,61.0,2308.0,-176.67857142857142,7.603896103896106,610.9857374999,357.88522368679395,329.7142857142857,175.33333333333334,1.0,2.6041003795452884,4.32818481839553,6.827925874694759,19.343637402065113,38.0,0.0,1710.0,1710.0,32,8,2019,3
2019-08-01,114.0,712.0,-2.607142857142857,7.974025974025974,53.661638330305465,357.61398449274196,101.71428571428571,168.52380952380952,-1.0,0.8274189204567822,4.400249505281041,0.6536195029689225,19.819611538723276,38.0,0.0,198.0,1710.0,32,8,2019,3
2019-08-02,113.0,721.0,-1.0714285714285714,4.845454545454547,53.8330753321887,355.79697929606385,103.0,173.9047619047619,-1.0,0.7213387646253132,4.423520187823774,0.43036554723176507,19.967534320079825,38.0,38.0,198.0,1710.0,32,8,2019,3
2019-08-03,152.0,807.0,-1.1071428571428577,3.105194805194803,53.795025435685886,355.0788845957015,115.28571428571429,177.71428571428572,-1.0,-0.00352688414845157,4.416130142428071,-0.21500986566801075,19.924998829643584,38.0,38.0,198.0,1710.0,32,8,2019,3
2019-08-04,234.0,910.0,13.857142857142856,3.3688311688311705,70.34912934586752,355.2000107250292,130.0,181.95238095238096,-1.0,0.22366924078015918,4.372312381257767,-0.9594742374101763,19.636888217136747,38.0,38.0,234.0,1710.0,32,8,2019,3
2019-08-05,316.0,1028.0,43.49999999999999,4.5961038961038945,98.04493624625105,356.27524137815254,146.85714285714286,190.04761904761904,-1.0,0.8674496301563892,4.260490810214989,0.020842243079076894,18.88262457507186,38.0,38.0,316.0,1710.0,32,8,2019,3
2019-08-06,144.0,1134.0,27.642857142857142,1.8831168831168825,85.85841057455498,354.8484049227271,162.0,194.9047619047619,-1.0,1.0175577071651867,4.270595051130835,0.650626951414069,18.95561437569865,61.0,38.0,316.0,1710.0,33,8,2019,3
2019-08-07,152.0,1225.0,12.142857142857142,-0.21558441558441557,74.1012820383185,354.14290900710307,175.0,198.0,-1.0,1.4274255956483368,4.268652479845733,1.3711004369406539,18.95157394443986,113.0,38.0,316.0,1710.0,33,8,2019,3
2019-08-08,187.0,1298.0,4.714285714285715,-2.6441558441558444,69.05036119148832,352.2646597037571,185.42857142857142,205.0952380952381,-1.0,1.2862848369716362,4.275678856896205,1.357629198735117,19.00725326958565,113.0,38.0,316.0,1710.0,33,8,2019,3
2019-08-09,393.0,1578.0,16.607142857142858,-2.362337662337663,95.95807616181003,352.76152068529785,225.42857142857142,221.23809523809524,1.0,1.0723022811151475,4.118486031910174,-0.11567915050802853,17.945454142776086,144.0,38.0,393.0,1710.0,33,8,2019,3
2019-08-10,130.0,1556.0,-4.107142857142857,-5.964935064935062,99.0735657392764,351.298089404228,222.28571428571428,224.95238095238096,-1.0,0.9940558001452596,4.140322213579227,-0.2534267605724999,18.08693704618119,130.0,38.0,393.0,1710.0,33,8,2019,3
2019-08-11,245.0,1567.0,-1.0150610510858574e-15,-6.832467532467533,99.37710764322358,350.8495879053397,223.85714285714286,229.66666666666666,-1.0,0.9209586241464262,4.112304351892211,-0.43553966989399984,17.925797910983743,130.0,38.0,393.0,1710.0,33,8,2019,3
2019-08-12,300.0,1551.0,21.32142857142857,-6.057142857142859,97.0615906560142,351.17354955174983,221.57142857142858,233.47619047619048,-1.0,1.000403230712694,4.0654079252222965,0.03228486685725329,17.630360378591096,130.0,38.0,393.0,1710.0,33,8,2019,3
2019-08-13,161.0,1568.0,3.75,-9.619480519480517,94.98771850292012,349.10312298259936,224.0,238.76190476190476,-1.0,1.0265378647354075,4.09549013690614,0.17111625496593774,17.826276876581538,130.0,38.0,393.0,1710.0,34,8,2019,3
2019-08-14,135.0,1551.0,-16.07142857142857,-13.449350649350649,97.32395584169225,347.69237908847515,221.57142857142858,242.0952380952381,-1.0,0.9752393718887629,4.119183890772307,0.025929978750956196,17.977165291252707,130.0,38.0,393.0,1710.0,34,8,2019,3
2019-08-15,164.0,1528.0,-27.178571428571427,6.506493506493508,99.05842431764525,88.13036879972233,218.28571428571428,168.47619047619048,1.0,1.0283870077291166,0.9894200442409425,-0.04350602271166508,0.9057575553295641,130.0,38.0,393.0,393.0,34,8,2019,3
2019-08-16,136.0,1271.0,-11.035714285714285,5.163636363636363,65.42898731200819,87.23187490827635,181.57142857142858,170.0,1.0,1.30724406235683,0.9818451356940134,0.43789374059168507,0.9852801750820257,130.0,38.0,300.0,393.0,34,8,2019,3
2019-08-17,171.0,1312.0,-19.535714285714285,3.6909090909090905,61.77609338577804,83.91900857382187,187.42857142857142,175.0,1.0,1.2881006566443685,1.010157636452755,0.5915099302468164,1.255706191034209,135.0,38.0,300.0,393.0,34,8,2019,3
2019-08-18,334.0,1401.0,4.392857142857143,5.127272727272728,81.58314484948721,90.06405128211007,200.14285714285714,184.66666666666666,1.0,1.1696087528265444,0.7703673726226136,-0.5522689002370406,0.23697586389869563,135.0,38.0,334.0,393.0,34,8,2019,3
2019-08-19,468.0,1569.0,47.357142857142854,8.997402597402598,127.59235683822465,109.28385930582414,224.14285714285714,197.52380952380952,1.0,1.551814326071919,1.00219194729134,1.3655888593704262,0.5820016918156485,135.0,38.0,468.0,468.0,34,8,2019,3
2019-08-20,156.0,1564.0,31.035714285714285,6.179220779220779,128.01804188215957,103.55495435488275,223.42857142857142,203.14285714285714,1.0,1.5526281360364917,1.196248644615995,1.3546734232251083,0.845338200228042,135.0,61.0,468.0,468.0,35,8,2019,3
2019-08-21,216.0,1645.0,17.607142857142858,4.315584415584414,122.22247474608284,98.30799512132882,235.0,210.52380952380952,1.0,1.4734305504022602,1.315927038679247,1.3352022163985837,1.0280582634869548,136.0,113.0,468.0,468.0,35,8,2019,3
2019-08-22,242.0,1723.0,8.214285714285717,3.3454545454545452,118.15869070957041,95.96430387941624,246.14285714285714,216.61904761904762,1.0,1.283969319700122,1.2619992124214692,1.1315050999772183,0.9948137627420107,136.0,113.0,468.0,468.0,35,8,2019,3
2019-08-23,187.0,1774.0,-13.857142857142856,1.4805194805194808,111.62714296864769,93.29055992672521,253.42857142857142,220.14285714285714,1.0,1.4376619460365954,1.3222958135920084,1.5718169019858295,1.1758721570783852,156.0,130.0,468.0,468.0,35,8,2019,3
2019-08-24,257.0,1860.0,-25.25,0.9857142857142857,105.61362646440178,92.26390719800415,265.7142857142857,225.14285714285714,1.0,1.3172814749555046,1.2128413877089321,1.6735497824875991,1.0243649908982133,156.0,130.0,468.0,468.0,35,8,2019,3
2019-08-25,427.0,1953.0,1.7857142857142856,3.7337662337662336,120.44362443230858,102.26110371664642,279.0,234.33333333333334,1.0,0.9404400202035762,1.0169447426708071,-0.800460871607364,0.008198251823639154,156.0,130.0,468.0,468.0,35,8,2019,3
2019-08-26,623.0,2108.0,65.64285714285714,9.94805194805195,166.44461398175147,132.10809066465632,301.14285714285717,248.95238095238096,1.0,1.5120140358084937,1.4973964703671223,1.692312508253292,1.8947936362167117,156.0,130.0,623.0,623.0,35,9,2019,3
2019-08-27,306.0,2258.0,45.42857142857142,9.189610389610388,153.82117013167436,130.39184534834527,322.57142857142856,256.6666666666667,1.0,1.522175859922233,1.39434099511433,1.9294342150112356,1.7273924087106673,187.0,130.0,623.0,623.0,36,9,2019,3
2019-08-28,357.0,2399.0,33.89285714285714,8.997402597402598,146.6023127203783,129.83665562109428,342.7142857142857,266.42857142857144,1.0,1.2696397303200988,1.216963773071273,1.6404600591166385,1.3198997371436247,187.0,130.0,623.0,623.0,36,9,2019,3
2019-08-29,316.0,2473.0,16.64285714285714,8.506493506493507,140.67778109909108,128.93935451548782,353.2857142857143,272.57142857142856,1.0,1.2046135013682084,1.1005121367106852,1.9623814847845622,1.172743028697336,187.0,130.0,623.0,623.0,36,9,2019,3
2019-08-30,280.0,2566.0,-14.964285714285714,10.323376623376625,125.97996817223884,125.98635602625943,366.57142857142856,267.1904761904762,1.0,1.723141293927238,1.2731786679941732,3.0435146240252435,1.8220067223005005,257.0,130.0,623.0,623.0,36,9,2019,3
2019-08-31,459.0,2768.0,-20.71428571428571,10.854545454545455,119.67575240629226,128.50419670750878,395.42857142857144,282.85714285714283,1.0,1.2609881127068145,1.044470732080986,1.3860317496770123,0.9205386910713772,280.0,135.0,623.0,623.0,36,9,2019,3
2019-09-01,515.0,2856.0,-3.392857142857143,13.328571428571427,127.88536533315042,137.70480850619512,408.0,295.7142857142857,1.0,0.8061844816862717,0.804169395458316,-0.6375005453466798,-0.04248448329391913,280.0,135.0,623.0,623.0,36,9,2019,3
2019-09-02,789.0,3022.0,68.14285714285714,19.796103896103894,179.40987921971265,174.81104084128572,431.7142857142857,319.0,1.0,1.5661616054382737,1.190385993863868,2.4076415796149933,1.1890333111975526,280.0,135.0,789.0,789.0,36,9,2019,3
2019-09-03,440.0,3156.0,51.07142857142857,19.110389610389607,170.698006794271,172.79298100828052,450.85714285714283,332.2857142857143,1.0,1.4383257365764028,1.0383372707347893,2.4882858579979312,0.9431209851383832,280.0,135.0,789.0,789.0,37,9,2019,3
2019-09-04,372.0,3171.0,29.21428571428571,16.80779220779221,169.41271105319746,166.9025378562917,453.0,343.57142857142856,1.0,1.434328486874699,1.0196480473591212,2.560526669064123,1.0998504981186001,280.0,136.0,789.0,789.0,37,9,2019,3
2019-09-05,452.0,3307.0,9.535714285714285,15.65064935064935,158.53165524277344,163.2008403340132,472.42857142857144,357.2857142857143,1.0,1.383263167774518,0.9011154438874188,3.1120212641072627,1.0190683734760213,280.0,136.0,789.0,789.0,37,9,2019,3
2019-09-06,364.0,3391.0,-29.57142857142857,12.576623376623376,144.0565365195686,155.12778143015646,484.42857142857144,368.14285714285717,1.0,1.9493851711314467,0.9771979781237009,4.332508239144287,1.3840038017099712,364.0,156.0,789.0,789.0,37,9,2019,3
2019-09-07,191.0,3123.0,-64.64285714285714,7.459740259740259,182.4403359737193,153.91358119478704,446.14285714285717,369.0952380952381,1.0,0.8860258315145113,1.0118700053602643,2.2471671118345453,1.4460243768405217,191.0,156.0,789.0,789.0,37,9,2019,3
2019-09-08,1075.0,3683.0,12.571428571428571,16.125974025974024,301.5589652514718,217.3374050159373,526.1428571428571,404.3809523809524,1.0,1.1647160629702402,1.709834335272306,0.7780080144736126,3.6824101929900124,191.0,156.0,1075.0,1075.0,37,9,2019,3
2019-09-09,1172.0,4066.0,119.32142857142857,27.003896103896107,381.38101183751405,274.4359496789817,580.8571428571429,437.9047619047619,1.0,1.0252265326212193,1.6507469005444857,-0.7761124106538808,2.3468832924307543,191.0,156.0,1172.0,1172.0,37,9,2019,3
2019-09-10,2791.0,6417.0,336.0,53.53636363636364,908.1115412923169,575.901855891316,916.7142857142857,563.3809523809524,1.0,1.804575178939664,3.220390805330509,3.4183737266617085,11.796702624010388,191.0,187.0,2791.0,2791.0,38,9,2019,3
2019-09-11,586.0,6631.0,222.75,48.86753246753246,890.1418827514566,570.3761039875484,947.2857142857143,581.0,1.0,1.8132757087510616,3.224925256828023,3.577731441328699,11.894436607704916,191.0,187.0,2791.0,2791.0,38,9,2019,3
2019-09-12,469.0,6648.0,100.75,42.57012987012988,888.5872146812459,565.7626374238374,949.7142857142857,591.8095238095239,1.0,1.815350386862238,3.2525624833465723,3.595035760370949,12.087656392309542,191.0,187.0,2791.0,2791.0,38,9,2019,3
2019-09-13,493.0,6777.0,-31.857142857142847,35.50389610389611,875.6590715133068,558.7119540685185,968.1428571428571,606.3809523809524,1.0,1.8452645006833497,3.311476614527858,3.761127837046742,12.443674712939105,191.0,191.0,2791.0,2791.0,38,9,2019,3
2019-09-14,601.0,7187.0,-182.2142857142857,30.442857142857136,827.3956559157834,552.9696108071448,1026.7142857142858,622.7619047619048,1.0,2.06244279271408,3.331399355520401,4.495681486037408,12.616351405140293,469.0,191.0,2791.0,2791.0,38,9,2019,3
2019-09-15,1196.0,7308.0,-157.17857142857142,35.090909090909086,829.8329149090225,564.6958009575266,1044.0,659.3809523809524,1.0,1.958756326241382,2.9729194200572406,4.047036245843275,10.412241605560553,469.0,191.0,2791.0,2791.0,38,9,2019,3
2019-09-16,1422.0,7558.0,-98.39285714285715,44.47532467532467,841.5568339462545,588.5359437985688,1079.7142857142858,697.4285714285714,1.0,1.719985625395777,2.5316573676989447,2.9360308539105433,7.6463866588447384,469.0,191.0,2791.0,2791.0,38,9,2019,3
2019-09-17,1003.0,5770.0,137.85714285714286,42.85194805194806,380.7859041005051,585.000638990303,824.2857142857143,730.6190476190476,1.0,0.6962041469098867,2.41392851221401,-1.3727643404890777,7.214315659215585,469.0,191.0,1422.0,2791.0,39,9,2019,3
2019-09-18,1099.0,6283.0,133.25,42.2987012987013,376.6253032489382,583.712726963412,897.5714285714286,765.952380952381,1.0,0.03988586394000508,2.257355980280886,-1.8373938422487037,6.610897765807034,469.0,191.0,1422.0,2791.0,39,9,2019,3
2019-09-19,1571.0,7385.0,144.17857142857142,46.32597402597403,397.37178225570045,599.3769383999769,1055.0,825.7142857142857,1.0,-0.30312319865234494,1.9104874527774443,-1.0638032109660913,4.780150242041975,493.0,191.0,1571.0,2791.0,39,9,2019,3
2019-09-20,498.0,7390.0,4.214285714285714,34.274025974025975,396.1959592108135,591.2860479296006,1055.7142857142858,836.0952380952381,1.0,-0.29578467993520413,1.9658082945512234,-1.0742312010550272,5.029373740554493,498.0,191.0,1571.0,2791.0,39,9,2019,3
2019-09-21,383.0,7172.0,-132.82142857142856,23.00259740259741,443.6247878339197,593.936159788893,1024.5714285714287,832.4761904761905,1.0,-0.47763501934880603,1.9494249646560577,-1.0467240290267639,4.947675832692697,383.0,191.0,1571.0,2791.0,39,9,2019,3
2019-09-22,728.0,6704.0,-140.10714285714286,17.11038961038961,448.7195539476465,590.0494450629228,957.7142857142857,842.6190476190476,1.0,0.08925671432511817,1.939499912319583,-1.430156939912426,5.001717299199562,383.0,191.0,1571.0,2791.0,39,9,2019,3
2019-09-23,841.0,6123.0,-86.28571428571428,16.323376623376618,399.5692323344061,589.9222749449337,874.7142857142857,845.0952380952381,1.0,0.6416127207065071,1.9268779118118993,0.4019368295859536,4.969369170612937,383.0,191.0,1571.0,2791.0,39,9,2019,3
2019-09-24,879.0,5999.0,-67.5,10.976623376623378,395.6635776343351,582.5820113941174,857.0,866.0,-1.0,0.8410336255219765,1.9001892821296147,0.896825181116727,5.045221265796093,383.0,191.0,1571.0,2791.0,40,9,2019,3
2019-09-25,490.0,5390.0,-72.25,-0.9636363636363585,400.5080107393608,578.1311681781767,770.0,871.6190476190476,-1.0,1.5089595907384443,1.9314614651130129,2.6867238249257723,5.195231550806938,383.0,191.0,1571.0,2791.0,40,10,2019,4
2019-09-26,375.0,4194.0,-0.14285714285714285,-13.407792207792207,213.11923780724183,581.1618084656486,599.1428571428571,867.952380952381,-1.0,0.3498115078831099,1.908640983984416,-2.0555575942612236,5.091295683753354,375.0,191.0,879.0,2791.0,40,10,2019,4
2019-09-27,1005.0,4701.0,28.892857142857142,-18.827272727272728,255.04500069729633,570.0977652164387,671.5714285714286,898.4761904761905,-1.0,-0.07122585972472502,1.8831668209357715,-2.0027497608310134,5.2214012710170525,375.0,191.0,1005.0,2791.0,40,10,2019,4
2019-09-28,748.0,5066.0,-4.142857142857142,-30.88831168831169,221.29295386049662,548.0682439258964,723.7142857142857,925.0,-1.0,-0.5930242503726216,2.0766228383379564,-0.5736323482232066,6.014479304470233,375.0,375.0,1005.0,2791.0,40,10,2019,4
2019-09-29,997.0,5335.0,25.75,-27.81038961038961,244.31975535530486,547.2645743017997,762.1428571428571,921.2857142857143,-1.0,-0.7810707962642018,2.107277517702597,-0.855963120282825,6.139730065004486,375.0,375.0,1005.0,2791.0,40,10,2019,4
2019-09-30,1305.0,5799.0,95.17857142857142,-19.245454545454542,320.38302969105604,551.0674619491369,828.4285714285714,927.6190476190476,-1.0,-0.09821228598397927,2.0392945307418917,-0.58099699955836,5.773470378873045,375.0,375.0,1305.0,2791.0,40,10,2019,4
2019-10-01,676.0,5596.0,86.07142857142858,4.106493506493508,324.20716480981656,350.11568156283147,799.4285714285714,826.9047619047619,-1.0,0.25694153246488216,0.5814544244620139,-0.7326094064723179,-0.5795085597463552,375.0,375.0,1305.0,1571.0,41,10,2019,4
2019-10-02,1377.0,6483.0,103.75,7.809090909090909,354.9903419205641,365.1297812324719,926.1428571428571,864.5714285714286,1.0,-0.21827502953483577,0.3741539705471862,-0.7224353513667581,-0.9723406344324214,375.0,375.0,1377.0,1571.0,41,10,2019,4
2019-10-03,2087.0,8195.0,149.39285714285714,18.03376623376623,479.79742749238676,440.43086587915644,1170.7142857142858,941.6190476190476,1.0,1.212783770093414,0.8485642432673011,1.6493427880299905,0.6786731115457291,676.0,375.0,2087.0,2087.0,41,10,2019,4
2019-10-04,1526.0,8716.0,163.78571428571428,19.214285714285715,490.105916637977,445.47812730231544,1245.142857142857,990.8095238095239,1.0,0.5922212545562143,0.6335408812515831,0.08881569889837024,0.18159757023621279,676.0,375.0,2087.0,2087.0,41,10,2019,4
2019-10-05,1430.0,9398.0,112.57142857142857,19.34935064935065,440.0374442938877,445.9386889312593,1342.5714285714287,1030.2857142857142,1.0,0.22437168683745046,0.4269526857875019,1.071966520467285,-0.057894880885010554,676.0,375.0,2087.0,2087.0,41,10,2019,4
2019-10-06,2103.0,10504.0,144.67857142857142,35.64805194805195,490.8974289136506,503.05602263046035,1500.5714285714287,1073.4761904761904,1.0,-0.29594107408985404,0.5458639831727604,0.33765063752163726,-0.27105360923127997,676.0,375.0,2103.0,2103.0,41,10,2019,4
2019-10-07,2531.0,11730.0,227.14285714285714,59.55584415584416,613.010525816364,591.8466138162241,1675.7142857142858,1126.2857142857142,1.0,-0.2742496184497846,0.8526117410712802,-0.08591907986070098,0.22082232354427841,676.0,375.0,2531.0,2531.0,41,10,2019,4
2019-10-08,1325.0,12379.0,46.749999999999986,60.37532467532468,468.70241345730693,592.6634353653549,1768.4285714285713,1141.6190476190477,1.0,0.7094254534803757,0.7658659338061958,-1.1481829684400786,0.09873471762695549,1325.0,375.0,2531.0,2531.0,42,10,2019,4
2019-10-09,2052.0,13054.0,21.21428571428571,71.58961038961039,443.50852249259344,624.8491017837961,1864.857142857143,1187.0,1.0,0.12876021530222084,0.5831809425904586,-1.327178915613917,-0.5345741753518576,1325.0,375.0,2531.0,2531.0,42,10,2019,4
2019-10-10,1745.0,12712.0,40.107142857142854,84.32207792207792,433.6872913360726,631.3158593649704,1816.0,1195.2857142857142,1.0,0.5769116464153181,0.5476449052852816,-0.668728978805801,-0.6591350781820048,1325.0,375.0,2531.0,2531.0,42,10,2019,4
